date,department,total_beds,occupied_beds,occupancy_rate,admissions,discharges,avg_los,cost_per_day,alert,year_month
2023-03-11,Peds,25,14,54.1,3,3,3.0,2300,OK,2023-03
2023-03-12,ICU,20,15,74.4,2,2,5.3,4302,OK,2023-03
2023-03-12,ER,40,32,79.7,4,4,1.3,1063,OK,2023-03
2023-03-12,Med-Surg,80,59,73.9,9,8,3.3,1751,OK,2023-03
2023-03-12,Surgery,30,19,61.8,4,3,3.9,2610,OK,2023-03
2023-03-12,Peds,25,13,53.8,3,2,3.0,1952,OK,2023-03
2023-03-13,ICU,20,18,88.4,2,2,6.0,4062,OK,2023-03
2023-03-13,ER,40,33,83.3,5,3,0.9,816,OK,2023-03
2023-03-13,Med-Surg,80,61,76.5,9,8,4.3,2068,OK,2023-03
2023-03-13,Surgery,30,20,67.9,4,3,4.1,2543,OK,2023-03
2023-03-13,Peds,25,15,59.6,3,2,3.4,2104,OK,2023-03
2023-03-14,ICU,20,19,97.2,2,2,5.4,3839,CRITICAL,2023-03
2023-03-14,ER,40,33,82.9,5,5,0.3,979,OK,2023-03
2023-03-14,Med-Surg,80,63,78.8,10,11,4.5,1746,OK,2023-03
2023-03-14,Surgery,30,21,70.1,2,3,3.7,2303,OK,2023-03
2023-03-14,Peds,25,15,60.8,3,3,2.6,2134,OK,2023-03
2023-03-15,ICU,20,19,93.2,2,3,6.2,4204,WARNING,2023-03
2023-03-15,ER,40,36,88.8,5,5,0.6,678,OK,2023-03
2023-03-15,Med-Surg,80,65,80.9,8,9,4.1,1758,OK,2023-03
2023-03-15,Surgery,30,22,71.7,3,3,3.8,2532,OK,2023-03
2023-03-15,Peds,25,15,59.1,4,2,3.4,2185,OK,2023-03
2023-03-16,ICU,20,18,90.2,3,2,6.7,4400,WARNING,2023-03
2023-03-16,ER,40,34,85.2,6,4,0.6,852,OK,2023-03
2023-03-16,Med-Surg,80,64,79.7,11,10,3.2,2061,OK,2023-03
2023-03-16,Surgery,30,21,68.4,4,4,3.3,2418,OK,2023-03
2023-03-16,Peds,25,15,59.0,3,3,3.3,2362,OK,2023-03
2023-03-17,ICU,20,19,95.9,2,2,5.4,4039,CRITICAL,2023-03
2023-03-17,ER,40,36,89.5,6,4,0.2,795,OK,2023-03
2023-03-17,Med-Surg,80,65,80.7,8,9,3.9,1797,OK,2023-03
2023-03-17,Surgery,30,22,73.2,4,3,3.7,2482,OK,2023-03
2023-03-17,Peds,25,15,60.3,3,3,3.2,2041,OK,2023-03
2023-03-18,ICU,20,17,82.7,2,2,6.4,4179,OK,2023-03
2023-03-18,ER,40,31,77.6,3,3,0.1,829,OK,2023-03
2023-03-18,Med-Surg,80,59,74.1,11,8,4.4,1440,OK,2023-03
2023-03-18,Surgery,30,19,62.3,3,3,3.7,2406,OK,2023-03
2023-03-18,Peds,25,13,50.5,3,2,3.0,2515,OK,2023-03
2023-03-19,ICU,20,16,78.7,1,2,6.8,4592,OK,2023-03
2023-03-19,ER,40,29,73.7,5,4,0.4,1329,OK,2023-03
2023-03-19,Med-Surg,80,54,67.2,9,8,4.6,1820,OK,2023-03
2023-03-19,Surgery,30,19,63.9,3,3,3.6,2624,OK,2023-03
2023-03-19,Peds,25,13,53.1,3,2,3.5,2090,OK,2023-03
2023-03-20,ICU,20,17,87.1,3,2,5.9,4081,OK,2023-03
2023-03-20,ER,40,36,90.6,3,6,1.0,845,WARNING,2023-03
2023-03-20,Med-Surg,80,64,79.9,10,9,4.4,1911,OK,2023-03
2023-03-20,Surgery,30,22,72.2,3,3,3.7,2727,OK,2023-03
2023-03-20,Peds,25,16,62.1,2,3,3.0,2096,OK,2023-03
2023-03-21,ICU,20,18,90.9,3,3,5.8,4281,WARNING,2023-03
2023-03-21,ER,40,34,84.5,4,4,0.9,991,OK,2023-03
2023-03-21,Med-Surg,80,65,81.2,11,9,3.8,1886,OK,2023-03
2023-03-21,Surgery,30,22,73.7,4,4,4.2,2570,OK,2023-03
2023-03-21,Peds,25,16,63.0,3,2,2.8,1951,OK,2023-03
2023-03-22,ICU,20,18,90.1,2,2,6.0,3821,WARNING,2023-03
2023-03-22,ER,40,35,87.6,5,4,0.8,988,OK,2023-03
2023-03-22,Med-Surg,80,61,76.1,9,8,3.6,1966,OK,2023-03
2023-03-22,Surgery,30,21,71.6,3,2,4.1,2252,OK,2023-03
2023-03-22,Peds,25,15,61.1,3,3,2.2,1496,OK,2023-03
2023-03-23,ICU,20,19,92.5,3,3,6.3,4102,WARNING,2023-03
2023-03-23,ER,40,36,89.1,4,5,0.8,1012,OK,2023-03
2023-03-23,Med-Surg,80,69,86.6,10,8,4.1,1446,OK,2023-03
2023-03-23,Surgery,30,21,70.5,3,3,3.9,2336,OK,2023-03
2023-03-23,Peds,25,16,63.1,3,3,2.7,2131,OK,2023-03
2023-03-24,ICU,20,19,94.3,2,2,6.0,3931,WARNING,2023-03
2023-03-24,ER,40,34,84.9,4,5,0.6,839,OK,2023-03
2023-03-24,Med-Surg,80,66,82.0,9,9,4.0,1853,OK,2023-03
2023-03-24,Surgery,30,21,70.7,2,3,4.5,2685,OK,2023-03
2023-03-24,Peds,25,16,62.8,4,3,3.0,1976,OK,2023-03
2023-03-25,ICU,20,16,80.2,2,2,6.1,4110,OK,2023-03
2023-03-25,ER,40,31,76.6,5,3,0.6,690,OK,2023-03
2023-03-25,Med-Surg,80,54,67.8,8,8,3.9,2090,OK,2023-03
2023-03-25,Surgery,30,19,64.0,3,3,3.2,2708,OK,2023-03
2023-03-25,Peds,25,13,53.6,3,2,2.1,2264,OK,2023-03
2023-03-26,ICU,20,16,81.9,2,2,6.8,3962,OK,2023-03
2023-03-26,ER,40,32,80.3,4,4,0.3,921,OK,2023-03
2023-03-26,Med-Surg,80,55,69.3,8,8,3.6,1948,OK,2023-03
2023-03-26,Surgery,30,19,62.4,3,2,2.5,2462,OK,2023-03
2023-03-26,Peds,25,14,57.6,3,2,2.8,2104,OK,2023-03
2023-03-27,ICU,20,19,93.5,2,3,6.6,4344,WARNING,2023-03
2023-03-27,ER,40,35,88.1,5,5,0.8,729,OK,2023-03
2023-03-27,Med-Surg,80,63,78.6,10,11,3.5,1506,OK,2023-03
2023-03-27,Surgery,30,22,72.4,4,3,3.9,2455,OK,2023-03
2023-03-27,Peds,25,16,63.7,2,2,2.8,1771,OK,2023-03
2023-03-28,ICU,20,18,91.5,3,2,6.3,3948,WARNING,2023-03
2023-03-28,ER,40,34,85.4,5,4,1.1,912,OK,2023-03
2023-03-28,Med-Surg,80,62,77.3,10,9,4.7,2116,OK,2023-03
2023-03-28,Surgery,30,21,69.8,3,3,3.7,2593,OK,2023-03
2023-03-28,Peds,25,16,62.8,3,3,3.0,1933,OK,2023-03
2023-03-29,ICU,20,20,97.8,2,2,7.2,4201,CRITICAL,2023-03
2023-03-29,ER,40,35,86.5,5,4,1.2,358,OK,2023-03
2023-03-29,Med-Surg,80,67,83.7,8,8,3.9,1918,OK,2023-03
2023-03-29,Surgery,30,21,68.5,4,4,3.1,2538,OK,2023-03
2023-03-29,Peds,25,15,59.8,3,3,2.6,2198,OK,2023-03
2023-03-30,ICU,20,19,97.0,2,2,5.6,4009,CRITICAL,2023-03
2023-03-30,ER,40,35,88.2,6,5,0.3,800,OK,2023-03
2023-03-30,Med-Surg,80,62,77.0,10,10,3.9,1706,OK,2023-03
2023-03-30,Surgery,30,22,72.6,3,3,4.8,2451,OK,2023-03
2023-03-30,Peds,25,15,60.3,3,3,2.8,1970,OK,2023-03
2023-03-31,ICU,20,19,95.6,3,2,5.3,4402,CRITICAL,2023-03
2023-03-31,ER,40,34,85.2,5,3,0.9,558,OK,2023-03
2023-03-31,Med-Surg,80,65,81.8,10,8,3.9,1937,OK,2023-03
2023-03-31,Surgery,30,22,72.2,4,4,3.0,2823,OK,2023-03
2023-03-31,Peds,25,15,61.2,3,2,2.8,2284,OK,2023-03
2023-04-01,ICU,20,16,80.7,3,2,6.2,3950,OK,2023-04
2023-04-01,ER,40,31,77.4,5,4,0.8,840,OK,2023-04
2023-04-01,Med-Surg,80,57,71.3,9,9,3.6,1936,OK,2023-04
2023-04-01,Surgery,30,20,65.6,2,3,3.5,2484,OK,2023-04
2023-04-01,Peds,25,14,54.2,2,2,2.9,1883,OK,2023-04
2023-04-02,ICU,20,16,78.3,2,2,6.5,4293,OK,2023-04
2023-04-02,ER,40,29,72.6,4,5,0.0,707,OK,2023-04
2023-04-02,Med-Surg,80,57,71.4,9,7,3.8,2084,OK,2023-04
2023-04-02,Surgery,30,20,66.7,4,3,3.4,2334,OK,2023-04
2023-04-02,Peds,25,14,54.5,3,3,3.2,1799,OK,2023-04
2023-04-03,ICU,20,19,94.9,2,2,6.3,4599,WARNING,2023-04
2023-04-03,ER,40,38,95.1,5,4,0.8,978,CRITICAL,2023-04
2023-04-03,Med-Surg,80,63,79.2,12,9,4.3,1933,OK,2023-04
2023-04-03,Surgery,30,22,72.9,4,3,3.5,2280,OK,2023-04
2023-04-03,Peds,25,15,61.8,3,3,3.7,2099,OK,2023-04
2023-04-04,ICU,20,19,93.8,2,2,6.5,4370,WARNING,2023-04
2023-04-04,ER,40,34,86.2,5,3,0.3,978,OK,2023-04
2023-04-04,Med-Surg,80,65,81.4,10,9,4.1,1668,OK,2023-04
2023-04-04,Surgery,30,22,73.5,4,4,3.5,2069,OK,2023-04
2023-04-04,Peds,25,16,63.0,3,2,3.2,2022,OK,2023-04
2023-04-05,ICU,20,19,94.9,3,2,5.5,4442,WARNING,2023-04
2023-04-05,ER,40,35,87.7,5,4,0.4,882,OK,2023-04
2023-04-05,Med-Surg,80,62,77.5,8,7,4.7,1674,OK,2023-04
2023-04-05,Surgery,30,23,75.3,3,2,3.2,2747,OK,2023-04
2023-04-05,Peds,25,15,60.7,3,3,3.2,2323,OK,2023-04
2023-04-06,ICU,20,19,96.0,2,2,6.0,4252,CRITICAL,2023-04
2023-04-06,ER,40,34,84.5,4,5,0.5,807,OK,2023-04
2023-04-06,Med-Surg,80,63,78.2,9,8,4.5,2007,OK,2023-04
2023-04-06,Surgery,30,20,68.0,3,3,3.5,2483,OK,2023-04
2023-04-06,Peds,25,15,58.3,3,2,3.0,2114,OK,2023-04
2023-04-07,ICU,20,18,90.0,2,2,6.1,4535,WARNING,2023-04
2023-04-07,ER,40,36,90.5,4,5,0.9,570,WARNING,2023-04
2023-04-07,Med-Surg,80,66,82.0,12,7,3.6,2004,OK,2023-04
2023-04-07,Surgery,30,22,72.6,4,3,4.0,2235,OK,2023-04
2023-04-07,Peds,25,16,62.9,4,3,2.9,1794,OK,2023-04
2023-04-08,ICU,20,16,82.2,2,2,6.8,4133,OK,2023-04
2023-04-08,ER,40,31,77.9,4,4,0.4,845,OK,2023-04
2023-04-08,Med-Surg,80,56,69.6,8,9,3.9,1479,OK,2023-04
2023-04-08,Surgery,30,20,66.7,4,2,4.1,2399,OK,2023-04
2023-04-08,Peds,25,14,54.1,3,2,2.5,1962,OK,2023-04
2023-04-09,ICU,20,16,78.7,2,2,5.8,4336,OK,2023-04
2023-04-09,ER,40,32,80.0,4,4,0.7,894,OK,2023-04
2023-04-09,Med-Surg,80,56,70.6,9,8,3.5,1974,OK,2023-04
2023-04-09,Surgery,30,20,65.0,3,3,4.1,2458,OK,2023-04
2023-04-09,Peds,25,14,55.4,4,2,2.2,2161,OK,2023-04
2023-04-10,ICU,20,19,94.0,2,3,5.5,4339,WARNING,2023-04
2023-04-10,ER,40,34,85.4,6,6,0.1,690,OK,2023-04
2023-04-10,Med-Surg,80,66,82.1,9,9,4.1,1416,OK,2023-04
2023-04-10,Surgery,30,22,72.0,3,3,4.5,2249,OK,2023-04
2023-04-10,Peds,25,16,62.5,3,3,3.3,2168,OK,2023-04
2023-04-11,ICU,20,19,93.6,3,2,5.9,3983,WARNING,2023-04
2023-04-11,ER,40,34,84.8,7,5,0.2,536,OK,2023-04
2023-04-11,Med-Surg,80,65,81.2,10,10,4.0,1775,OK,2023-04
2023-04-11,Surgery,30,22,72.7,4,2,3.7,2330,OK,2023-04
2023-04-11,Peds,25,15,61.3,4,3,2.7,2284,OK,2023-04
2023-04-12,ICU,20,19,93.3,3,2,7.2,3974,WARNING,2023-04
2023-04-12,ER,40,35,88.2,4,5,0.0,717,OK,2023-04
2023-04-12,Med-Surg,80,63,79.3,11,10,3.5,1811,OK,2023-04
2023-04-12,Surgery,30,21,70.5,3,3,3.6,2985,OK,2023-04
2023-04-12,Peds,25,15,61.8,2,3,3.4,2518,OK,2023-04
2023-04-13,ICU,20,18,87.6,2,3,6.4,4026,OK,2023-04
2023-04-13,ER,40,35,88.4,3,4,0.7,985,OK,2023-04
2023-04-13,Med-Surg,80,62,77.6,10,8,4.2,1621,OK,2023-04
2023-04-13,Surgery,30,21,71.1,3,4,4.2,2453,OK,2023-04
2023-04-13,Peds,25,15,61.1,2,3,2.9,2624,OK,2023-04
2023-04-14,ICU,20,18,88.9,3,3,6.3,4552,OK,2023-04
2023-04-14,ER,40,35,88.0,5,4,1.1,1019,OK,2023-04
2023-04-14,Med-Surg,80,63,78.5,8,9,3.7,1787,OK,2023-04
2023-04-14,Surgery,30,22,74.7,3,3,3.8,2670,OK,2023-04
2023-04-14,Peds,25,14,56.9,3,3,3.5,2002,OK,2023-04
2023-04-15,ICU,20,15,76.4,2,2,5.6,4075,OK,2023-04
2023-04-15,ER,40,30,76.1,4,3,0.9,1055,OK,2023-04
2023-04-15,Med-Surg,80,57,71.8,7,8,4.1,1920,OK,2023-04
2023-04-15,Surgery,30,19,64.6,3,3,4.0,2791,OK,2023-04
2023-04-15,Peds,25,14,54.8,3,2,3.6,2182,OK,2023-04
2023-04-16,ICU,20,16,78.9,3,2,6.0,4104,OK,2023-04
2023-04-16,ER,40,31,77.2,5,4,0.7,1140,OK,2023-04
2023-04-16,Med-Surg,80,58,72.7,9,9,3.6,1880,OK,2023-04
2023-04-16,Surgery,30,20,66.8,3,3,3.5,2282,OK,2023-04
2023-04-16,Peds,25,13,52.4,2,2,2.9,2280,OK,2023-04
2023-04-17,ICU,20,18,89.5,3,2,6.7,4068,OK,2023-04
2023-04-17,ER,40,36,89.2,4,5,0.6,911,OK,2023-04
2023-04-17,Med-Surg,80,62,77.2,8,10,3.6,1893,OK,2023-04
2023-04-17,Surgery,30,21,69.0,4,3,4.1,2625,OK,2023-04
2023-04-17,Peds,25,15,59.7,3,3,2.6,1898,OK,2023-04
2023-04-18,ICU,20,17,86.6,3,2,6.2,4147,OK,2023-04
2023-04-18,ER,40,36,88.8,5,4,0.9,867,OK,2023-04
2023-04-18,Med-Surg,80,65,80.8,10,7,4.5,1922,OK,2023-04
2023-04-18,Surgery,30,21,69.8,3,3,3.7,2567,OK,2023-04
2023-04-18,Peds,25,16,63.6,3,2,3.2,2366,OK,2023-04
2023-04-19,ICU,20,19,93.1,3,3,6.7,4250,WARNING,2023-04
2023-04-19,ER,40,36,89.7,5,4,0.3,1113,OK,2023-04
2023-04-19,Med-Surg,80,62,78.0,12,9,3.4,1874,OK,2023-04
2023-04-19,Surgery,30,20,67.5,4,4,3.5,2525,OK,2023-04
2023-04-19,Peds,25,16,64.6,3,2,3.6,2493,OK,2023-04
2023-04-20,ICU,20,18,92.0,3,3,5.8,4103,WARNING,2023-04
2023-04-20,ER,40,36,90.2,6,5,0.1,1197,WARNING,2023-04
2023-04-20,Med-Surg,80,63,78.7,9,9,4.9,1971,OK,2023-04
2023-04-20,Surgery,30,22,72.9,4,3,4.1,1994,OK,2023-04
2023-04-20,Peds,25,15,60.5,3,2,3.1,2059,OK,2023-04
2023-04-21,ICU,20,19,96.8,3,2,6.1,4185,CRITICAL,2023-04
2023-04-21,ER,40,34,85.8,5,4,0.1,925,OK,2023-04
2023-04-21,Med-Surg,80,65,81.5,8,10,3.8,1851,OK,2023-04
2023-04-21,Surgery,30,22,73.8,4,4,3.5,2461,OK,2023-04
2023-04-21,Peds,25,15,60.6,3,3,2.1,2002,OK,2023-04
2023-04-22,ICU,20,16,80.3,2,2,6.2,4296,OK,2023-04
2023-04-22,ER,40,31,78.6,4,3,0.0,703,OK,2023-04
2023-04-22,Med-Surg,80,56,69.7,7,6,3.9,1836,OK,2023-04
2023-04-22,Surgery,30,19,64.5,3,3,3.3,2494,OK,2023-04
2023-04-22,Peds,25,13,52.3,3,2,2.7,2160,OK,2023-04
2023-04-23,ICU,20,16,81.4,3,2,5.7,4181,OK,2023-04
2023-04-23,ER,40,29,72.5,4,3,1.0,690,OK,2023-04
2023-04-23,Med-Surg,80,56,70.2,8,10,3.9,2167,OK,2023-04
2023-04-23,Surgery,30,19,64.9,3,3,4.0,2114,OK,2023-04
2023-04-23,Peds,25,13,53.2,3,2,2.2,2090,OK,2023-04
2023-04-24,ICU,20,19,96.7,3,2,6.7,4127,CRITICAL,2023-04
2023-04-24,ER,40,33,82.6,4,5,0.4,751,OK,2023-04
2023-04-24,Med-Surg,80,63,79.3,12,11,5.2,1768,OK,2023-04
2023-04-24,Surgery,30,22,72.6,3,4,3.2,2543,OK,2023-04
2023-04-24,Peds,25,15,59.0,3,2,2.6,1992,OK,2023-04
2023-04-25,ICU,20,18,90.5,3,2,6.3,4444,WARNING,2023-04
2023-04-25,ER,40,34,85.7,4,4,1.1,839,OK,2023-04
2023-04-25,Med-Surg,80,63,78.7,10,7,4.4,1882,OK,2023-04
2023-04-25,Surgery,30,21,71.3,3,3,4.1,2746,OK,2023-04
2023-04-25,Peds,25,15,59.8,3,2,2.6,2094,OK,2023-04
2023-04-26,ICU,20,18,89.5,2,2,6.3,4163,OK,2023-04
2023-04-26,ER,40,32,81.2,3,4,0.7,250,OK,2023-04
2023-04-26,Med-Surg,80,63,78.8,9,11,3.9,1877,OK,2023-04
2023-04-26,Surgery,30,22,72.3,2,4,3.9,2602,OK,2023-04
2023-04-26,Peds,25,17,68.2,2,3,2.8,2157,OK,2023-04
2023-04-27,ICU,20,18,91.9,2,2,6.4,3897,WARNING,2023-04
2023-04-27,ER,40,36,89.0,5,4,0.3,1051,OK,2023-04
2023-04-27,Med-Surg,80,63,78.7,10,8,4.5,1937,OK,2023-04
2023-04-27,Surgery,30,23,76.0,4,4,3.8,2759,OK,2023-04
2023-04-27,Peds,25,15,59.7,3,3,2.9,2118,OK,2023-04
2023-04-28,ICU,20,19,92.7,2,2,7.0,4397,WARNING,2023-04
2023-04-28,ER,40,36,89.3,4,4,1.0,975,OK,2023-04
2023-04-28,Med-Surg,80,67,83.5,9,8,3.3,1722,OK,2023-04
2023-04-28,Surgery,30,22,74.2,3,4,3.7,2565,OK,2023-04
2023-04-28,Peds,25,15,58.9,3,2,2.8,1774,OK,2023-04
2023-04-29,ICU,20,17,83.9,2,2,7.0,4010,OK,2023-04
2023-04-29,ER,40,32,80.6,5,4,1.1,579,OK,2023-04
2023-04-29,Med-Surg,80,55,68.7,8,7,3.6,2045,OK,2023-04
2023-04-29,Surgery,30,19,62.9,3,3,2.9,2554,OK,2023-04
2023-04-29,Peds,25,13,50.6,3,2,3.9,2282,OK,2023-04
2023-04-30,ICU,20,16,81.2,3,2,6.5,4240,OK,2023-04
2023-04-30,ER,40,31,77.2,5,4,0.6,469,OK,2023-04
2023-04-30,Med-Surg,80,55,68.4,8,8,3.5,2282,OK,2023-04
2023-04-30,Surgery,30,20,66.2,3,3,3.7,2310,OK,2023-04
2023-04-30,Peds,25,13,53.8,3,2,3.1,2069,OK,2023-04
2023-05-01,ICU,20,17,86.7,2,2,7.1,4311,OK,2023-05
2023-05-01,ER,40,33,83.5,5,3,1.0,706,OK,2023-05
2023-05-01,Med-Surg,80,64,79.8,12,7,3.4,1683,OK,2023-05
2023-05-01,Surgery,30,22,74.2,3,2,3.6,2610,OK,2023-05
2023-05-01,Peds,25,16,63.2,3,3,3.5,1726,OK,2023-05
2023-05-02,ICU,20,18,90.9,2,2,5.9,4207,WARNING,2023-05
2023-05-02,ER,40,32,80.5,4,5,0.0,812,OK,2023-05
2023-05-02,Med-Surg,80,65,81.1,9,9,3.6,1759,OK,2023-05
2023-05-02,Surgery,30,22,73.3,4,3,3.9,2643,OK,2023-05
2023-05-02,Peds,25,14,57.2,4,3,3.1,2339,OK,2023-05
2023-05-03,ICU,20,18,88.2,2,2,5.8,4547,OK,2023-05
2023-05-03,ER,40,34,84.8,4,5,0.1,721,OK,2023-05
2023-05-03,Med-Surg,80,65,80.8,9,9,3.8,1497,OK,2023-05
2023-05-03,Surgery,30,22,72.7,5,3,3.9,2639,OK,2023-05
2023-05-03,Peds,25,15,58.7,4,3,3.7,1953,OK,2023-05
2023-05-04,ICU,20,19,97.0,3,2,6.3,4150,CRITICAL,2023-05
2023-05-04,ER,40,36,90.1,5,3,0.1,763,WARNING,2023-05
2023-05-04,Med-Surg,80,65,80.7,10,10,3.1,1829,OK,2023-05
2023-05-04,Surgery,30,20,68.1,4,3,4.0,2327,OK,2023-05
2023-05-04,Peds,25,16,63.3,3,3,2.8,2216,OK,2023-05
2023-05-05,ICU,20,18,90.0,3,3,6.7,4054,WARNING,2023-05
2023-05-05,ER,40,35,87.9,4,5,0.7,426,OK,2023-05
2023-05-05,Med-Surg,80,62,77.2,9,8,3.5,1878,OK,2023-05
2023-05-05,Surgery,30,22,72.5,3,3,4.3,2831,OK,2023-05
2023-05-05,Peds,25,15,60.1,3,3,2.7,2072,OK,2023-05
2023-05-06,ICU,20,17,82.8,2,2,6.2,4118,OK,2023-05
2023-05-06,ER,40,31,76.4,4,3,1.2,808,OK,2023-05
2023-05-06,Med-Surg,80,57,71.3,10,7,4.3,1746,OK,2023-05
2023-05-06,Surgery,30,19,65.0,2,3,3.5,2586,OK,2023-05
2023-05-06,Peds,25,14,54.4,2,2,2.8,1921,OK,2023-05
2023-05-07,ICU,20,17,83.0,2,1,6.0,3992,OK,2023-05
2023-05-07,ER,40,29,72.8,3,4,1.2,863,OK,2023-05
2023-05-07,Med-Surg,80,55,69.1,9,7,3.8,1569,OK,2023-05
2023-05-07,Surgery,30,18,60.0,3,3,3.8,2417,OK,2023-05
2023-05-07,Peds,25,13,52.2,3,2,3.3,1900,OK,2023-05
2023-05-08,ICU,20,18,89.9,2,2,6.7,4303,OK,2023-05
2023-05-08,ER,40,36,89.6,5,4,0.3,644,OK,2023-05
2023-05-08,Med-Surg,80,67,83.2,8,10,4.5,2166,OK,2023-05
2023-05-08,Surgery,30,21,71.1,4,4,3.5,2193,OK,2023-05
2023-05-08,Peds,25,14,57.6,3,2,2.7,2187,OK,2023-05
2023-05-09,ICU,20,19,92.5,3,2,6.8,4010,WARNING,2023-05
2023-05-09,ER,40,34,85.2,4,5,1.0,890,OK,2023-05
2023-05-09,Med-Surg,80,66,82.8,8,11,4.9,1947,OK,2023-05
2023-05-09,Surgery,30,23,75.8,3,3,3.4,2644,OK,2023-05
2023-05-09,Peds,25,15,59.1,3,3,3.2,2157,OK,2023-05
2023-05-10,ICU,20,18,89.3,2,3,6.6,4192,OK,2023-05
2023-05-10,ER,40,34,85.9,3,4,1.5,544,OK,2023-05
2023-05-10,Med-Surg,80,64,80.5,11,7,4.2,1988,OK,2023-05
2023-05-10,Surgery,30,22,72.0,5,2,4.3,2465,OK,2023-05
2023-05-10,Peds,25,16,62.4,3,2,3.0,1728,OK,2023-05
2023-05-11,ICU,20,19,93.7,3,2,6.7,4274,WARNING,2023-05
2023-05-11,ER,40,35,87.4,4,4,1.1,1087,OK,2023-05
2023-05-11,Med-Surg,80,64,79.4,10,8,4.7,1933,OK,2023-05
2023-05-11,Surgery,30,23,76.2,3,3,3.9,2629,OK,2023-05
2023-05-11,Peds,25,15,60.6,3,3,3.3,1917,OK,2023-05
2023-05-12,ICU,20,19,95.7,3,2,6.2,4311,CRITICAL,2023-05
2023-05-12,ER,40,34,84.8,5,3,0.9,488,OK,2023-05
2023-05-12,Med-Surg,80,67,83.6,9,9,3.8,1742,OK,2023-05
2023-05-12,Surgery,30,23,75.1,2,4,4.0,2259,OK,2023-05
2023-05-12,Peds,25,15,59.0,4,2,2.3,2327,OK,2023-05
2023-05-13,ICU,20,16,81.8,2,2,5.7,4420,OK,2023-05
2023-05-13,ER,40,32,79.0,5,4,1.4,800,OK,2023-05
2023-05-13,Med-Surg,80,54,67.9,9,10,3.6,1728,OK,2023-05
2023-05-13,Surgery,30,19,64.2,3,2,4.4,2964,OK,2023-05
2023-05-13,Peds,25,13,54.0,2,2,3.0,2321,OK,2023-05
2023-05-14,ICU,20,16,82.1,2,2,5.7,4367,OK,2023-05
2023-05-14,ER,40,31,78.7,3,5,0.8,1080,OK,2023-05
2023-05-14,Med-Surg,80,54,67.6,7,8,4.4,2159,OK,2023-05
2023-05-14,Surgery,30,19,64.7,3,2,4.4,2307,OK,2023-05
2023-05-14,Peds,25,14,56.3,3,3,3.2,2073,OK,2023-05
2023-05-15,ICU,20,18,90.6,2,2,6.2,4081,WARNING,2023-05
2023-05-15,ER,40,35,86.6,5,3,0.7,604,OK,2023-05
2023-05-15,Med-Surg,80,62,77.2,7,6,3.4,1658,OK,2023-05
2023-05-15,Surgery,30,23,76.2,3,3,4.0,2526,OK,2023-05
2023-05-15,Peds,25,15,60.9,2,3,3.8,1763,OK,2023-05
2023-05-16,ICU,20,18,89.2,2,2,6.5,4054,OK,2023-05
2023-05-16,ER,40,37,92.7,6,5,1.0,1021,WARNING,2023-05
2023-05-16,Med-Surg,80,63,78.6,8,9,4.5,1828,OK,2023-05
2023-05-16,Surgery,30,21,68.6,3,3,3.8,2895,OK,2023-05
2023-05-16,Peds,25,15,58.5,3,3,4.0,2019,OK,2023-05
2023-05-17,ICU,20,19,93.4,3,2,6.2,4287,WARNING,2023-05
2023-05-17,ER,40,32,80.4,5,4,0.4,1209,OK,2023-05
2023-05-17,Med-Surg,80,63,78.4,9,11,3.7,1690,OK,2023-05
2023-05-17,Surgery,30,22,71.7,4,3,3.2,2394,OK,2023-05
2023-05-17,Peds,25,15,59.9,3,3,3.1,1745,OK,2023-05
2023-05-18,ICU,20,19,94.9,2,3,6.4,4420,WARNING,2023-05
2023-05-18,ER,40,35,88.2,6,5,0.5,1254,OK,2023-05
2023-05-18,Med-Surg,80,66,82.1,10,7,3.5,1859,OK,2023-05
2023-05-18,Surgery,30,22,72.3,3,3,4.6,2639,OK,2023-05
2023-05-18,Peds,25,15,58.9,3,2,2.7,2017,OK,2023-05
2023-05-19,ICU,20,18,90.7,2,2,5.9,3614,WARNING,2023-05
2023-05-19,ER,40,37,92.4,6,4,0.5,566,WARNING,2023-05
2023-05-19,Med-Surg,80,67,84.1,12,9,4.6,1835,OK,2023-05
2023-05-19,Surgery,30,21,69.1,3,3,3.6,2456,OK,2023-05
2023-05-19,Peds,25,15,60.8,3,3,2.4,1957,OK,2023-05
2023-05-20,ICU,20,16,77.8,2,1,6.8,4477,OK,2023-05
2023-05-20,ER,40,30,75.9,3,4,0.5,598,OK,2023-05
2023-05-20,Med-Surg,80,55,69.3,10,9,3.6,1480,OK,2023-05
2023-05-20,Surgery,30,19,62.7,3,3,3.5,2602,OK,2023-05
2023-05-20,Peds,25,14,56.8,3,2,2.8,2029,OK,2023-05
2023-05-21,ICU,20,17,83.8,2,2,6.2,4100,OK,2023-05
2023-05-21,ER,40,29,73.4,4,4,0.8,693,OK,2023-05
2023-05-21,Med-Surg,80,58,73.0,7,10,3.2,1887,OK,2023-05
2023-05-21,Surgery,30,19,64.3,3,3,4.4,2057,OK,2023-05
2023-05-21,Peds,25,14,54.5,2,2,3.7,1984,OK,2023-05
2023-05-22,ICU,20,18,88.8,2,3,5.3,3990,OK,2023-05
2023-05-22,ER,40,36,90.9,6,4,0.1,1219,WARNING,2023-05
2023-05-22,Med-Surg,80,67,83.8,11,8,4.1,1768,OK,2023-05
